"outcome","rv0","apply","Z","D"
0,-0.87941463414634,0,0,0
0,0.69538245614036,0,1,0
0,0.22757723577236,0,1,0
0,-0.80530081300812,0,0,0
1,0.7539649122807,0,1,0
0,0.39411382113822,0,1,0
0,0.42623529411764,0,1,0
0,-0.86252032520326,0,0,0
0,0.24854736842106,0,1,0
0,-0.85762601626016,0,0,0
0,-0.00666666666665988,0,0,0
1,-0.64743089430894,0,0,0
0,0.16822764227642,0,1,0
0,-0.40676422764228,0,0,0
1,-0.29255284552846,0,0,0
0,-0.20178861788618,0,0,0
0,-0.84252032520326,0,0,0
0,0.4059872611465,0,1,0
0,0.5650081300813,0,1,0
1,-0.41604210526316,0,0,0
0,0.53217647058824,0,1,0
0,-0.54835772357724,0,0,0
1,-0.10618333333334,0,0,0
0,-0.50925203252032,0,0,0
0,0.39117647058824,0,1,0
0,0.25282926829268,0,1,0
0,-0.80164227642276,0,0,0
0,0.2110243902439,0,1,0
1,-0.13019607843138,0,0,0
0,-0.34230894308944,0,0,0
0,-0.97813008130082,0,0,0
0,-0.16430894308944,0,0,0
0,0.55166315789474,0,1,0
0,0.25021138211382,0,1,0
0,0.04871544715448,0,1,0
0,0.82320325203252,0,1,0
0,-0.04754471544716,0,0,0
0,0.78019607843138,0,1,0
0,-0.22721951219512,0,0,0
0,0.1889268292683,0,1,0
1,-0.99837398373984,0,0,0
0,-0.0339837398373998,0,0,0
0,-0.67369824561404,0,0,0
0,-0.93461788617886,0,0,0
0,0.364125,0,1,0
0,-0.2590406504065,0,0,0
0,-0.34165605095542,0,0,0
0,0.44929411764706,0,1,0
0,0.3414705882353,0,1,0
1,-0.75952845528456,0,0,0
0,0.25671544715448,0,1,0
0,0.0598,0,1,0
0,-0.92135294117648,0,0,0
0,-0.71549019607844,0,0,0
0,0.23814634146342,0,1,0
1,-0.40837398373984,0,0,0
0,-0.3056862745098,0,0,0
0,0.000796747967480042,0,1,0
0,0.0403252032520399,0,1,0
0,0.12482926829268,0,1,0
0,0.50169105691056,0,1,0
1,-0.94487804878048,0,0,0
1,0.52456910569106,0,1,0
0,-0.6143137254902,0,0,0
0,-0.72460784313726,0,0,0
0,0.96598039215686,0,1,0
0,0.6719298245614,0,1,0
1,0.29676470588236,0,1,0
0,0.61845098039216,0,1,0
0,0.75356097560976,0,1,0
0,-0.65588617886178,0,0,0
0,-0.37281300813008,0,0,0
0,-0.74965853658536,0,0,0
0,-0.10471544715448,0,0,0
1,0.87533333333334,0,1,0
1,-0.6980737254902,0,0,0
0,-0.3258245614035,0,0,0
1,0.264081300813,0,1,0
1,0.85101754385964,0,1,0
1,0.95814634146342,0,1,0
1,0.39411382113822,0,1,0
0,0.10456140350878,0,1,0
0,0.0314796747967401,0,1,0
0,0.83990196078432,0,1,0
1,0.0766470588235199,0,1,0
0,0.99673170731708,0,1,0
1,-0.13728455284552,0,0,0
0,-0.36,0,0,0
0,-0.40526829268292,0,0,0
0,0.4789430894309,0,1,0
0,-0.22790243902438,0,0,0
0,-0.85441176470588,0,0,0
0,-0.44366666666666,0,0,0
0,0.92027450980392,0,1,0
0,-0.5942156862745,0,0,0
0,0.56208,0,1,0
0,0.18094117647058,0,1,0
0,0.41728,0,1,0
0,0.2853725490196,0,1,0
1,0.5183694267516,0,1,0
0,0.864,0,1,0
0,0.84,0,1,0
0,0.83009803921568,0,1,0
0,0.59798,0,1,0
0,-0.82861788617886,0,0,0
0,-0.17544715447154,0,0,0
0,0.51761403508772,0,1,0
0,0.33151219512196,0,1,0
0,-0.87621138211382,0,0,0
0,0.0785365853658601,0,1,0
0,-0.93626016260162,0,0,0
0,-0.36037398373984,0,0,0
0,-0.64314385964912,0,0,0
0,-0.5571719745223,0,0,0
0,0.832,0,1,0
0,0.0126470588235199,0,1,0
0,0.76588617886178,0,1,0
1,0.0145365853658601,0,1,0
0,-0.15475,0,0,0
0,0.45514385964912,0,1,0
0,-0.09044585987262,0,0,0
0,0.71650406504066,0,1,0
0,-0.8194705882353,0,0,0
0,-0.4537843137255,0,0,0
0,-0.68506666666666,0,0,0
0,-0.03848780487804,0,0,0
0,0.73105882352942,0,1,0
0,0.72376484076434,0,1,0
0,-0.4461568627451,0,0,0
0,0.72106666666666,0,1,0
0,-0.68788235294118,0,0,0
1,0.51617647058824,0,1,0
0,-0.62743859649122,0,0,0
0,-0.31136842105264,0,0,0
0,-0.30959349593496,0,0,0
0,0.000617543859640136,0,1,0
0,-0.61472549019608,0,0,0
0,-0.3310569105691,0,0,0
0,-0.24323529411764,0,0,0
0,0.91219512195122,0,1,0
0,0.12941463414634,0,1,0
0,-0.995775,0,0,0
1,0.64314385964912,0,1,0
0,0.9389430894309,0,1,0
1,-0.56,0,0,0
0,0.000784313725500033,0,1,0
0,-0.9471568627451,0,0,0
0,-0.88954471544716,0,0,0
0,-0.57510828025478,0,0,0
1,0.95058536585366,0,1,0
0,-0.9272156862745,0,0,0
0,0.57879674796748,0,1,0
0,0.6779349593496,0,1,0
0,-0.36666666666666,0,0,0
0,-0.99752845528456,0,0,0
0,0.79639024390244,0,1,0
0,0.012,0,1,0
0,-0.95949019607844,0,0,0
0,-0.18833333333334,0,0,0
0,-0.45738947368422,0,0,0
0,0.851974522293,0,1,0
0,0.49219512195122,0,1,0
0,0.6409756097561,0,1,0
0,0.508081300813,0,1,0
0,0.70872549019608,0,1,0
0,0.60331707317074,0,1,0
0,0.56829268292682,0,1,0
0,-0.10060784313726,0,0,0
0,0.59814634146342,0,1,0
1,0.88032520325204,0,1,0
0,0.739375,0,1,0
0,-0.93066666666666,0,0,0
0,-0.23822764227642,0,0,0
0,-0.0477235772357799,0,0,0
0,-0.43833333333334,0,0,0
0,0.00064705882351991,0,1,0
0,0.65239298245614,0,1,0
0,-0.89426016260162,0,0,0
0,-0.60882352941176,0,0,0
0,-0.24756862745098,0,0,0
0,-0.7290731707317,0,0,0
0,-0.9559674796748,0,0,0
0,0.1076274509804,0,1,0
0,0.39560701754386,0,1,0
0,-0.0740975609756199,0,0,0
0,-0.32224390243902,0,0,0
0,0.0926991869918598,0,1,0
0,-0.2610569105691,0,0,0
0,0.37388617886178,0,1,0
0,-0.20427642276422,0,0,0
0,0.38432280701754,0,1,0
0,0.68131707317074,0,1,0
0,0.85473170731708,0,1,0
0,-0.55170588235294,0,0,0
0,-0.7173725490196,0,0,0
0,-0.17127450980392,0,0,0
0,-0.736,0,0,0
0,0.22575609756098,0,1,0
0,-0.22967479674796,0,0,0
0,-0.95443902439024,0,0,0
0,0.7246274509804,0,1,0
1,0.3700162601626,0,1,0
0,0.27198039215686,0,1,0
0,-0.42783739837398,0,0,0
0,0.64572357723578,0,1,0
1,0.6830081300813,0,1,0
0,-0.6849125,0,0,0
0,-0.73321951219512,0,0,0
0,0.74471544715448,0,1,0
0,-0.63157723577236,0,0,0
1,0.47891098039216,0,1,0
0,0.73490445859872,0,1,0
1,0.11037398373984,0,1,0
0,-0.72049019607844,0,0,0
0,0.79826016260162,0,1,0
1,0.65258947368422,0,1,0
0,-0.28614634146342,0,0,0
1,-0.43934959349594,0,0,0
0,-0.8769318699187,0,0,0
0,-0.41773983739838,0,0,0
0,-0.56622764227642,0,0,0
0,-0.63256862745098,0,0,0
0,-0.97574509803922,0,0,0
0,0.39127450980392,0,1,0
0,-0.79786991869918,0,0,0
0,-0.86631578947368,0,0,0
0,-0.74333333333334,0,0,0
0,0.29129824561404,0,1,0
0,0.03228780487804,0,1,0
0,0.20828025477708,0,1,0
0,-0.2669918699187,0,0,0
0,0.55264705882352,0,1,0
0,-0.2509268292683,0,0,0
0,0.35560975609756,0,1,0
0,0.12926829268292,0,1,0
0,-0.07875,0,0,0
0,-0.70214634146342,0,0,0
1,-0.34070588235294,0,0,0
1,0.0592520325203201,0,1,0
0,0.0539019607843202,0,1,0
0,-0.21217886178862,0,0,0
0,0.70572357723578,0,1,0
1,-0.98382352941176,0,0,0
1,-0.66105882352942,0,0,0
0,-0.18385365853658,0,0,0
0,-0.64252032520326,0,0,0
0,0.58780487804878,0,1,0
0,-0.37560784313726,0,0,0
0,-0.4909430894309,0,0,0
0,-0.83529411764706,0,0,0
0,-0.62574509803922,0,0,0
0,0.68529411764706,0,1,0
0,-0.2548431372549,0,0,0
0,0.85776470588236,0,1,0
0,0.6059349593496,0,1,0
0,0.81867515923566,0,1,0
0,0.27009803921568,0,1,0
0,-0.6969105691057,0,0,0
1,0.69430894308944,0,1,0
0,0.45569105691056,0,1,0
1,0.2560975609756,0,1,0
1,-0.60754471544716,0,0,0
0,0.17764227642276,0,1,0
0,-0.23588617886178,0,0,0
0,0.13352845528456,0,1,0
0,-0.45923577235772,0,0,0
0,-0.55772549019608,0,0,0
0,0.0706385964912199,0,1,0
0,-0.4232701754386,0,0,0
0,0.12315170731708,0,1,0
0,0.0310569105691,0,1,0
0,0.10519607843138,0,1,0
0,0.9290894308943,0,1,0
0,-0.97024390243902,0,0,0
0,0.9950406504065,0,1,0
0,0.59887804878048,0,1,0
0,0.95861788617886,0,1,0
0,0.03939837398374,0,1,0
0,0.24713821138212,0,1,0
0,-0.1770406504065,0,0,0
0,0.7569105691057,0,1,0
0,-0.282081300813,0,0,0
0,-0.25385365853658,0,0,0
0,0.29035772357724,0,1,0
0,0.8915294117647,0,1,0
0,-0.45847154471544,0,0,0
1,-0.47759349593496,0,0,0
0,-0.8060350877193,0,0,0
0,0.74969824561404,0,1,0
0,-0.3110569105691,0,0,0
0,-0.98405882352942,0,0,0
0,-0.2435294117647,0,0,0
0,-0.7400975609756,0,0,0
1,-0.59855284552846,0,0,0
0,0.49039215686274,0,1,0
0,-0.0989593495935002,0,0,0
0,0.81403921568628,0,1,0
1,-0.24196078431372,0,0,0
0,-0.6459674796748,0,0,0
0,0.76303921568628,0,1,0
0,-0.17951219512196,0,0,0
0,-0.5180487804878,0,0,0
0,-0.94777235772358,0,0,0
1,-0.5129037398374,0,0,0
0,0.33437192982456,0,1,0
1,-0.36487804878048,0,0,0
0,0.1983725490196,0,1,0
0,-0.62777235772358,0,0,0
0,-0.72150980392156,0,0,0
0,-0.52528455284552,0,0,0
1,-0.10458823529412,0,0,0
0,0.75673170731708,0,1,0
0,0.44266666666666,0,1,0
0,-0.6589268292683,0,0,0
0,-0.86751592356688,0,0,0
0,0.6027843137255,0,1,0
1,-0.80490196078432,0,0,0
0,-0.20941176470588,0,0,0
0,-0.2667649122807,0,0,0
0,-0.28752280701754,0,0,0
0,-0.5626274509804,0,0,0
0,-0.98642276422764,0,0,0
0,-0.36549019607844,0,0,0
0,-0.4269593495935,0,0,0
0,-0.87471544715448,0,0,0
0,-0.71951219512196,0,0,0
0,0.85266666666666,0,1,0
0,-0.63735294117648,0,0,0
1,0.5139674796748,0,1,0
1,0.31583739837398,0,1,0
0,-0.65528,0,0,0
0,-0.96205882352942,0,0,0
1,-0.4278431372549,0,0,0
1,0.76422764227642,0,1,0
0,-0.87354471544716,0,0,0
1,-0.36139215686274,0,0,0
0,-0.63382113821138,0,0,0
0,0.56110877192982,0,1,0
0,-0.0571568627451001,0,0,0
0,-0.51666666666666,0,0,0
0,0.71209803921568,0,1,0
0,0.66988617886178,0,1,0
0,-0.5199512195122,0,0,0
0,0.96947967479674,0,1,0
0,0.88866242038216,0,1,0
0,-0.74772357723578,0,0,0
0,-0.9940127388535,0,0,0
0,0.41681126760564,0,1,0
0,0.1465294117647,0,1,0
0,0.49523577235772,0,1,0
0,-0.0346520325203201,0,0,0
0,-0.62128455284552,0,0,0
1,-0.0715490196078401,0,0,0
0,0.37774509803922,0,1,0
1,-0.07875,0,0,0
0,-0.62174509803922,0,0,0
0,-0.90529411764706,0,0,0
0,-0.869918699187,0,0,0
0,0.0152941176470598,0,1,0
0,-0.65941176470588,0,0,0
0,-0.25085350318472,0,0,0
0,-0.9006596491228,0,0,0
0,0.27939215686274,0,1,0
0,0.53426016260162,0,1,0
0,0.60313821138212,0,1,0
0,0.33858823529412,0,1,0
0,-0.75845528455284,0,0,0
0,-0.49089430894308,0,0,0
0,-0.37882926829268,0,0,0
1,-0.26627642276422,0,0,0
0,-0.0746862745097998,0,0,0
1,0.79247154471544,0,1,0
0,0.23276422764228,0,1,0
1,0.4072375,0,1,0
0,0.32349593495934,0,1,0
1,0.31629411764706,0,1,0
0,-0.75170731707318,0,0,0
0,0.89495,0,1,0
0,-0.76517073170732,0,0,0
0,0.4858431372549,0,1,0
0,0.5781568627451,0,1,0
0,-0.33427642276422,0,0,0
0,0.20827450980392,0,1,0
0,-0.55341463414634,0,0,0
1,-0.86260162601626,0,0,0
0,-0.58065040650406,0,0,0
0,0.27782352941176,0,1,0
0,-0.3889918699187,0,0,0
0,0.99731707317074,0,1,0
0,0.13030175438596,0,1,0
1,-0.0964210526315801,0,0,0
1,0.19903921568628,0,1,0
0,0.9048,0,1,0
1,0.9048,0,1,0
0,0.17614634146342,0,1,0
0,0.74530081300812,0,1,0
0,0.2520325203252,0,1,0
1,-0.85463414634146,0,0,0
0,-0.89607843137254,0,0,0
0,0.2623298245614,0,1,0
0,-0.56973983739838,0,0,0
1,0.0229430894309,0,1,0
0,0.2623298245614,0,1,0
0,-0.5910243902439,0,0,0
1,-0.2706947368421,0,0,0
0,-0.25570588235294,0,0,0
0,0.92193684210526,0,1,0
0,0.0381754385965,0,1,0
0,0.79445098039216,0,1,0
0,0.27350318471338,0,1,0
0,0.765,0,1,0
1,-0.98882926829268,0,0,0
0,-0.67731707317074,0,0,0
0,0.58725203252032,0,1,0
0,-0.39858536585366,0,0,0
0,-0.7333754385965,0,0,0
0,-0.29449681528662,0,0,0
0,0.91549171974522,0,1,0
0,0.7774705882353,0,1,0
0,-0.0771544715447199,0,0,0
0,-0.09214634146342,0,0,0
0,-0.48920701754386,0,0,0
0,-0.69790196078432,0,0,0
0,0.7715923566879,0,1,0
1,0.0872745098039199,0,1,0
0,0.39837398373984,0,1,0
0,0.39539215686274,0,1,0
0,-0.35356862745098,0,0,0
0,-0.18830894308944,0,0,0
0,0.4816274509804,0,1,0
0,0.27684552845528,0,1,0
0,0.9942596491228,0,1,0
1,-0.1180975609756,0,0,0
0,-0.64364227642276,0,0,0
0,0.64107843137254,0,1,0
0,0.22544715447154,0,1,0
0,0.45243137254902,0,1,0
0,-0.00823529411763993,0,0,0
0,0.62060294117648,0,1,0
1,-0.41824390243902,0,0,0
0,0.28451929824562,0,1,0
0,-0.93143089430894,0,0,0
0,0.91882105263158,0,1,0
0,0.29333333333334,0,1,0
0,0.80445528455284,0,1,0
1,0.58935031847134,0,1,0
0,-0.63466666666666,0,0,0
0,0.65611382113822,0,1,0
0,-0.17143137254902,0,0,0
1,-0.58941176470588,0,0,0
1,-0.11726829268292,0,0,0
0,0.40972549019608,0,1,0
0,0.688081300813,0,1,0
0,0.92707843137254,0,1,0
1,0.9819837398374,0,1,0
0,-0.0485365853658601,0,0,0
0,0.95674796747968,0,1,0
0,0.66879674796748,0,1,0
0,0.78479674796748,0,1,0
0,-0.21926829268292,0,0,0
1,-0.7643137254902,0,0,0
0,-0.35143137254902,0,0,0
0,0.0122549019607799,0,1,0
0,0.90585365853658,0,1,0
0,-0.68925490196078,0,0,0
0,0.9142625,0,1,0
1,-0.10033333333334,0,0,0
0,-0.68974509803922,0,0,0
0,-0.31091929824562,0,0,0
0,0.0594313725490199,0,1,0
0,0.14254901960784,0,1,0
0,-0.6140350877193,0,0,0
0,-0.45811764705882,0,0,0
0,0.81313821138212,0,1,0
0,-0.28335438596492,0,0,0
0,0.5940350877193,0,1,0
0,0.83582113821138,0,1,0
1,-0.30304561403508,0,0,0
0,0.65525,0,1,0
0,0.03914634146342,0,1,0
0,0.86252032520326,0,1,0
0,-0.68878048780488,0,0,0
0,0.11117647058824,0,1,0
0,-0.38251082802548,0,0,0
0,0.17074796747968,0,1,0
0,0.58037398373984,0,1,0
0,0.92273170731708,0,1,0
0,0.8176875,0,1,0
0,-0.62786991869918,0,0,0
0,0.85713725490196,0,1,0
0,0.15087719298246,0,1,0
0,-0.9301754385965,0,0,0
0,0.76788771929824,0,1,0
0,0.0980980392156798,0,1,0
0,-0.6969105691057,0,0,0
0,0.13072611464968,0,1,0
0,-0.00818245614035986,0,0,0
1,-0.67139649122808,0,0,0
1,0.37834394904458,0,1,0
0,0.67242105263158,0,1,0
0,0.45019607843138,0,1,0
0,-0.6905294117647,0,0,0
1,0.53068070175438,0,1,0
0,0.7748280254777,0,1,0
0,-0.27872549019608,0,0,0
1,-0.95377235772358,0,0,0
0,-0.0154471544715401,0,0,0
0,0.00288235294117985,0,1,0
1,0.47910828025478,0,1,0
0,-0.15260162601626,0,0,0
0,-0.99064705882352,0,0,0
0,0.42135294117648,0,1,0
0,-0.0516910569105599,0,0,0
0,-0.18382113821138,0,0,0
0,-0.97990196078432,0,0,0
0,0.16429411764706,0,1,0
0,0.67759349593496,0,1,0
0,-0.59252032520326,0,0,0
0,0.4151847133758,0,1,0
0,-0.49260162601626,0,0,0
0,0.25440650406504,0,1,0
1,0.12277894736842,0,1,0
0,0.30983739837398,0,1,0
0,-0.54960975609756,0,0,0
0,0.59325203252032,0,1,0
0,0.8060325203252,0,1,0
0,0.15275789473684,0,1,0
0,-0.8105294117647,0,0,0
0,-0.50042105263158,0,0,0
0,0.57539837398374,0,1,0
0,0.47967479674796,0,1,0
0,0.47975609756098,0,1,0
0,0.20133333333334,0,1,0
0,0.59455284552846,0,1,0
0,0.84715447154472,0,1,0
0,-0.72428025477708,0,0,0
0,-0.8229268292683,0,0,0
0,-0.30088235294118,0,0,0
0,-0.21580392156862,0,0,0
1,-0.11523577235772,0,0,0
1,0.23081300813008,0,1,0
0,-0.11946496815286,0,0,0
0,-0.397425,0,0,0
0,-0.861,0,0,0
0,0.57294117647058,0,1,0
1,0.25029411764706,0,1,0
0,0.47778861788618,0,1,0
0,0.99676422764228,0,1,0
0,-0.47943137254902,0,0,0
1,0.95480392156862,0,1,0
0,0.20962601626016,0,1,0
0,0.17274796747968,0,1,0
1,-0.19154901960784,0,0,0
0,0.4761754385965,0,1,0
0,0.155,0,1,0
0,0.28273684210526,0,1,0
0,0.11911764705882,0,1,0
0,-0.53501960784314,0,0,0
0,0.95245098039216,0,1,0
0,-0.1988125,0,0,0
0,-0.56473170731708,0,0,0
0,0.77317073170732,0,1,0
0,-0.19668292682926,0,0,0
0,-0.29520325203252,0,0,0
1,-0.47544715447154,0,0,0
0,-0.19571929824562,0,0,0
0,0.30958823529412,0,1,0
0,0.21751219512196,0,1,0
0,0.73786991869918,0,1,0
0,0.8429918699187,0,1,0
0,-0.26253658536586,0,0,0
0,0.82529411764706,0,1,0
1,-0.39556097560976,0,0,0
0,0.71656862745098,0,1,0
1,-0.9843649122807,0,0,0
1,-0.6675668789809,0,0,0
1,-0.71629411764706,0,0,0
1,0.20565853658536,0,1,0
0,0.9896050955414,0,1,0
0,-0.55715447154472,0,0,0
0,-0.38048780487804,0,0,0
0,0.35144715447154,0,1,0
1,-0.13019607843138,0,0,0
0,-0.5830731707317,0,0,0
0,-0.0940650406503999,0,0,0
0,-0.36301960784314,0,0,0
0,-0.48770731707318,0,0,0
0,0.7157843137255,0,1,0
0,-0.78421138211382,0,0,0
0,-0.65286178861788,0,0,0
0,-0.80419607843138,0,0,0
0,0.28930081300812,0,1,0
0,-0.6599837398374,0,0,0
0,-0.91331929824562,0,0,0
1,-0.25235772357724,0,0,0
0,-0.0576910569105599,0,0,0
0,-0.98435294117648,0,0,0
0,0.57117647058824,0,1,0
1,-0.62289430894308,0,0,0
0,-0.5309971830986,0,0,0
0,-0.69938211382114,0,0,0
0,0.000463157894739925,0,1,0
0,0.0316097560975599,0,1,0
0,-0.62055284552846,0,0,0
0,-0.4704701754386,0,0,0
0,-0.5990406504065,0,0,0
0,-0.6786862745098,0,0,0
0,-0.6538431372549,0,0,0
0,0.1929756097561,0,1,0
0,0.3703137254902,0,1,0
0,-0.27055284552846,0,0,0
0,0.64835294117648,0,1,0
0,0.9229756097561,0,1,0
0,0.93576470588236,0,1,0
0,-0.79943137254902,0,0,0
0,-0.63052631578948,0,0,0
0,0.5486875,0,1,0
0,-0.34143089430894,0,0,0
0,-0.91676470588236,0,0,0
0,0.93821138211382,0,1,0
0,0.63943137254902,0,1,0
0,0.85976140350878,0,1,0
1,-0.72249681528662,0,0,0
0,-0.0367254901960801,0,0,0
1,0.83421138211382,0,1,0
0,-0.42918699186992,0,0,0
0,0.78173983739838,0,1,0
1,0.6628350877193,0,1,0
0,-0.65434394904458,0,0,0
0,-0.36965853658536,0,0,0
1,0.30512195121952,0,1,0
0,-0.65011382113822,0,0,0
0,0.57074796747968,0,1,0
0,-0.33715447154472,0,0,0
0,-0.520081300813,0,0,0
0,-0.91592156862746,0,0,0
1,0.90642385964912,0,1,0
0,0.17985365853658,0,1,0
1,-0.22776470588236,0,0,0
0,0.61931707317074,0,1,0
0,-0.55173983739838,0,0,0
0,-0.6092156862745,0,0,0
0,-0.6153725490196,0,0,0
0,0.57323577235772,0,1,0
0,-0.81481300813008,0,0,0
0,-0.4931568627451,0,0,0
0,0.0646504065040601,0,1,0
1,0.70996078431372,0,1,0
0,-0.185925,0,0,0
0,-0.98071235294118,0,0,0
0,0.48091719745222,0,1,0
0,-0.83130081300814,0,0,0
1,0.2332156862745,0,1,0
0,0.26470588235294,0,1,0
0,-0.83852631578948,0,0,0
1,-0.42147967479674,0,0,0
1,-0.1066,0,0,0
1,-0.97250955414012,0,0,0
0,0.0960975609755998,0,1,0
0,-0.96039024390244,0,0,0
1,0.12635772357724,0,1,0
0,0.89238904458598,0,1,0
0,0.28417647058824,0,1,0
1,0.381775,0,1,0
0,0.2129268292683,0,1,0
1,-0.43191578947368,0,0,0
0,0.77541463414634,0,1,0
0,-0.7869268292683,0,0,0
0,0.8633403508772,0,1,0
0,-0.50565853658536,0,0,0
0,0.14686274509804,0,1,0
1,0.42931707317074,0,1,0
1,-0.72111784313726,0,0,0
0,-0.85023529411764,0,0,0
0,-0.61367078431372,0,0,0
0,-0.29660784313726,0,0,0
0,-0.91926829268292,0,0,0
0,0.87026016260162,0,1,0
0,0.38056862745098,0,1,0
0,-0.84227642276422,0,0,0
0,-0.15509803921568,0,0,0
0,0.63419607843138,0,1,0
0,-0.28460784313726,0,0,0
0,-0.26760784313726,0,0,0
0,-0.80780487804878,0,0,0
0,-0.6336274509804,0,0,0
0,0.52620350877194,0,1,0
0,0.96997894736842,0,1,0
0,-0.48065040650406,0,0,0
0,0.39439024390244,0,1,0
0,-0.99227642276422,0,0,0
0,-0.76450406504066,0,0,0
0,0.90652032520326,0,1,0
0,0.78064705882352,0,1,0
0,0.34837398373984,0,1,0
0,0.17180392156862,0,1,0
0,0.8425294117647,0,1,0
0,0.00528455284552001,0,1,0
0,-0.35636,0,0,0
0,0.0129607843137201,0,1,0
0,0.0392520325203201,0,1,0
0,-0.65871544715448,0,0,0
0,-0.15284552845528,0,0,0
0,0.98911764705882,0,1,0
0,-0.45318699186992,0,0,0
1,0.27822764227642,0,1,0
0,0.04943089430894,0,1,0
0,0.53934959349594,0,1,0
0,0.1327843137255,0,1,0
0,-0.01973983739838,0,0,0
0,-0.7230894308943,0,0,0
0,-0.21470877192982,0,0,0
0,0.81967479674796,0,1,0
0,-0.9057843137255,0,0,0
1,0.23741463414634,0,1,0
0,0.27668292682926,0,1,0
0,-0.73209756097562,0,0,0
0,-0.1409756097561,0,0,0
0,-0.902975,0,0,0
0,-0.66417886178862,0,0,0
0,0.235918699187,0,1,0
0,-0.90913821138212,0,0,0
0,0.91619512195122,0,1,0
0,-0.96279674796748,0,0,0
0,0.35531707317074,0,1,0
0,-0.60526315789474,0,0,0
0,-0.23764227642276,0,0,0
0,-0.7626862745098,0,0,0
0,-0.43853658536586,0,0,0
0,-0.70621138211382,0,0,0
0,0.56729824561404,0,1,0
1,-0.93910175438596,0,0,0
1,-0.79243902439024,0,0,0
0,-0.40166666666666,0,0,0
0,0.99742675159236,0,1,0
0,-0.98988,0,0,0
0,0.2776862745098,0,1,0
0,0.867918699187,0,1,0
0,0.73733333333334,0,1,0
0,-0.90985365853658,0,0,0
0,0.83871544715448,0,1,0
0,0.19178861788618,0,1,0
0,-0.43967479674796,0,0,0
1,-0.46813008130082,0,0,0
0,0.48650980392156,0,1,0
0,-0.0309593495935002,0,0,0
0,-0.71957723577236,0,0,0
0,-0.39276422764228,0,0,0
0,-0.36365853658536,0,0,0
0,0.46814634146342,0,1,0
0,-0.0824390243902399,0,0,0
0,-0.14686315789474,0,0,0
1,0.58519298245614,0,1,0
1,-0.67824390243902,0,0,0
0,0.0553137254902002,0,1,0
0,0.78861788617886,0,1,0
0,0.28317647058824,0,1,0
0,0.21580392156862,0,1,0
0,0.30482926829268,0,1,0
0,0.99505882352942,0,1,0
0,-0.35256140350878,0,0,0
0,-0.11078048780488,0,0,0
0,-0.8904875,0,0,0
0,-0.01414634146342,0,0,0
0,-0.31253658536586,0,0,0
0,0.93886274509804,0,1,0
0,-0.42086274509804,0,0,0
0,-0.17090196078432,0,0,0
0,0.48146341463414,0,1,0
0,0.38040650406504,0,1,0
0,0.70558823529412,0,1,0
0,0.16072549019608,0,1,0
1,-0.20678048780488,0,0,0
0,-0.39865040650406,0,0,0
0,-0.48278048780488,0,0,0
0,0.25632520325204,0,1,0
0,0.27476422764228,0,1,0
0,-0.34405882352942,0,0,0
0,-0.19745098039216,0,0,0
1,0.0449593495935002,0,1,0
0,0.00382113821138009,0,1,0
1,-0.28723529411764,0,0,0
0,0.38534959349594,0,1,0
0,-0.0273034385964998,0,0,0
0,0.74005614035088,0,1,0
0,-0.62492156862746,0,0,0
0,0.00130081300812017,0,1,0
0,-0.23771228070176,0,0,0
0,-0.77265040650406,0,0,0
1,-0.66113821138212,0,0,0
1,0.79476422764228,0,1,0
0,-0.43754471544716,0,0,0
0,-0.1378431372549,0,0,0
1,0.35823529411764,0,1,0
1,-0.35019607843138,0,0,0
0,-0.83509803921568,0,0,0
0,0.0355508771929799,0,1,0
0,0.64764705882352,0,1,0
0,0.8860975609756,0,1,0
0,0.16712195121952,0,1,0
0,0.4033137254902,0,1,0
1,0.48886178861788,0,1,0
0,-0.0637408450704199,0,0,0
0,-0.05739837398374,0,0,0
0,0.69603921568628,0,1,0
0,-0.61404912280702,0,0,0
1,-0.37859872611464,0,0,0
0,-0.0982113821138199,0,0,0
0,0.1549593495935,0,1,0
1,-0.45225490196078,0,0,0
0,-0.3863,0,0,0
0,0.71838596491228,0,1,0
0,-0.8464705882353,0,0,0
0,0.2590894308943,0,1,0
0,0.43447154471544,0,1,0
0,-0.36032520325204,0,0,0
0,0.28621138211382,0,1,0
0,-0.0441824561403599,0,0,0
0,0.98496815286624,0,1,0
1,-0.00440701754385991,0,0,0
0,0.19128455284552,0,1,0
0,-0.70029411764706,0,0,0
0,0.48418522292994,0,1,0
1,-0.54,0,0,0
0,-0.99946341463414,0,0,0
1,0.85643902439024,0,1,0
0,-0.99460784313726,0,0,0
0,-0.99964705882352,0,0,0
0,0.98175609756098,0,1,0
1,0.0665824561403599,0,1,0
0,-0.91674796747968,0,0,0
0,0.24849122807018,0,1,0
1,-0.92268292682926,0,0,0
0,-0.0479186991869999,0,0,0
0,-0.47447154471544,0,0,0
0,-0.98243137254902,0,0,0
0,-0.57452032520326,0,0,0
0,0.92056050955414,0,1,0
0,0.96330081300812,0,1,0
0,0.77652032520326,0,1,0
0,-0.99918699186992,0,0,0
0,0.95068292682926,0,1,0
0,-0.31619607843138,0,0,0
0,0.36060784313726,0,1,0
0,-0.2029754385965,0,0,0
0,0.65710877192982,0,1,0
0,-0.19596078431372,0,0,0
0,-0.25560975609756,0,0,0
1,0.46725614035088,0,1,0
1,0.0362439024390202,0,1,0
0,-0.95738947368422,0,0,0
